algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
lagrangian_ppo,0,58,800.0,300,10,3.4,0.0,0.0,0.0,0,0.2,10.0,0.05,5,1,3.3207941016621403,0.0,3.3207941016621403,2656.635281329712,3.3207941016621403,0.002200000380980782,4.99,3.38,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,59,800.0,300,10,3.0,0.0,0.0,0.0,0,0.8,10.0,0.05,4,7,2.8869148713980484,0.0,2.8869148713980484,2309.531897118439,2.8869148713980484,0.001999998858082108,4.99,2.92,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,60,800.0,300,10,4.6,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,8,6,4.508178237642838,0.0,4.508178237642838,3606.5425901142703,4.508178237642838,0.0021000014385208488,4.99,4.529999999999999,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,61,800.0,300,10,2.2,0.0,0.0,0.0,0,1.0,10.0,0.05,2,9,2.041509904611357,0.0,2.041509904611357,1633.2079236890856,2.041509904611357,0.0020000006770715117,4.99,2.1,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,62,800.0,300,10,3.0,0.0,0.0,0.0,0,0.8,10.0,0.05,4,7,3.0069683938565066,0.0,3.0069683938565066,2405.5747150852053,3.0069683938565066,0.002099999619531445,4.99,2.92,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,63,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.4,10.0,0.05,6,3,3.7352044635778925,0.0,3.7352044635778925,2988.163570862314,3.7352044635778925,0.002099999619531445,4.99,3.7600000000000002,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,64,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,1.0,10.0,0.05,6,9,3.71644848147301,0.0,3.71644848147301,2973.158785178408,3.71644848147301,0.002099999619531445,4.99,3.7,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,65,800.0,300,10,1.8,0.0,0.0,0.0,0,0.5,10.0,0.05,1,4,1.7370713727263039,0.0,1.7370713727263039,1389.657098181043,1.7370713727263039,0.002300001142430119,4.99,1.75,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,66,800.0,300,10,2.2,0.0,0.0,0.0,0,0.4,10.0,0.05,2,3,2.239173643940106,0.0,2.239173643940106,1791.338915152085,2.239173643940106,0.002099999619531445,4.99,2.16,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,67,800.0,300,10,1.4,0.0,0.0,0.0,0,1.0,10.0,0.05,0,9,1.3660180493540919,0.0,1.3660180493540919,1092.8144394832734,1.3660180493540919,0.002200000380980782,4.99,1.2999999999999998,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
