algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,run_tag,experiment_id
raucb_plus,2,62,800.0,300,50,1.0,0.8,44.28474379959053,0.0,1,0.28,7.430046514027307,1,1,0.972,761.2506939447259,0.9515633674309073,43.91242764831297,0.972,1.0245000012218952,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,63,800.0,300,50,1.0,0.8,44.69026346910027,0.2668412080866468,1,0.1,8.19020272257979,0,1,0.99,774.0416653300664,0.967552081662583,44.28474379959053,0.99,1.1987999896518886,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,64,800.0,300,50,1.1859473537260907,0.7628105292547819,44.4192597503015,0.0,1,0.82,7.721081390708076,4,1,1.1039473537260907,895.2691105750956,1.1190863882188695,44.69026346910027,1.1039473537260907,1.5917000127956271,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,65,800.0,300,50,1.0,0.8,44.441607296782934,0.0,1,0.45999999999999996,8.573222162975878,2,1,0.954,762.2073385280592,0.952759173160074,44.4192597503015,0.954,1.1849000002257526,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,66,800.0,300,50,1.0,0.8,44.56494196495147,0.008618051098378404,1,0.1,7.1311682602073025,0,0,0.99,786.5188091111747,0.9831485113889684,44.441607296782934,0.99,1.066600001649931,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,67,800.0,300,50,1.0,0.8,44.436152199100675,0.0,1,0.45999999999999996,6.106345636079339,2,0,0.954,768.9395084408204,0.9611743855510255,44.56494196495147,0.954,1.0906000097747892,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,68,800.0,300,50,1.006898363214085,0.798620327357183,44.42027294662824,0.0,1,0.28,5.14020475835248,1,0,0.9788983632140851,783.8243034509412,0.9797803793136766,44.436152199100675,0.9788983632140851,1.0206000006292015,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,69,800.0,300,50,1.0725918334736924,0.7854816333052616,44.06463622290254,0.0,1,0.64,6.667100868198873,3,0,1.0085918334736923,822.6709471166938,1.0283386838958672,44.42027294662824,1.0085918334736923,1.0289000056218356,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,70,800.0,300,50,1.0,0.8,43.62059756784123,0.0,1,0.82,5.978203603658022,4,0,0.918,753.9664018041836,0.9424580022552296,44.06463622290254,0.918,1.1162000009790063,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,71,800.0,300,50,1.0,0.8,42.96650070853321,0.0,1,1.0,6.733589127131703,5,0,0.9,748.532095870264,0.9356651198378301,43.62059756784123,0.9,1.0983000101987273,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,72,800.0,300,50,1.0,0.8,44.36401733688644,0.0,1,1.0,6.2597666075132405,5,5,0.9,659.953600797674,0.8249420009970925,42.96650070853321,0.9,1.061999995727092,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,73,800.0,300,50,1.0,0.8,45.70731034825525,0.0,1,0.45999999999999996,6.766862412878986,2,5,0.954,703.6061255551158,0.8795076569438948,44.36401733688644,0.954,1.0546999983489513,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,74,800.0,300,50,1.0,0.8,47.51187406090499,0.09582047141173264,1,0.1,7.920093406720115,0,5,0.99,709.5182463427187,0.8868978079283985,45.70731034825525,0.99,1.0970000002998859,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,75,800.0,300,50,1.1582805612025466,0.7683438877594907,49.36395078144461,0.0,1,0.64,6.009193628777663,3,5,1.0942805612025466,787.4288130646248,0.984286016330781,47.51187406090499,1.0942805612025466,1.1200000008102506,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,76,800.0,300,50,1.1534293845315935,0.7693141230936813,50.7218335229296,0.0,1,0.82,6.613184679642945,4,5,1.0714293845315934,790.1130508076366,0.9876413135095458,49.36395078144461,1.0714293845315934,1.5574000135529786,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,77,800.0,300,50,1.0,0.8,52.48548456007316,0.03620318322330407,1,0.28,7.956991000039798,1,5,0.972,688.1443857014622,0.8601804821268277,50.7218335229296,0.972,1.2233000015839934,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,78,800.0,300,50,1.0406900000422896,0.7918619999915422,53.97699634550353,0.0,1,0.28,9.424197885423675,1,4,1.0126900000422896,731.8692812484588,0.9148366015605736,52.48548456007316,1.0126900000422896,1.123499998357147,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,79,800.0,300,50,1.0,0.8,55.25749695863146,0.0,1,0.45999999999999996,9.8648201757922,2,4,0.954,694.0824230847788,0.8676030288559735,53.97699634550353,0.954,1.065999997081235,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,80,800.0,300,50,1.0,0.8,56.50445857762247,0.1360306728078434,1,0.1,8.126453662680696,0,4,0.99,723.0960221310738,0.9038700276638423,55.25749695863146,0.99,1.2986999936401844,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,81,800.0,300,50,1.0204425802067392,0.7959114839586522,57.40372509207159,0.0,1,0.82,8.264741121505585,4,4,0.9384425802067392,699.9414966494583,0.8749268708118229,56.50445857762247,0.9384425802067392,1.8871000211220235,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,82,800.0,300,50,1.0100560383491266,0.7979887923301747,58.66917048465662,0.0,1,0.64,7.167804222587206,3,4,0.9460560383491265,684.2035512443216,0.855254439055402,57.40372509207159,0.9460560383491265,1.0964999964926392,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,83,800.0,300,50,1.0,0.8,59.059952438291724,0.0,1,1.0,7.852045807581746,5,4,0.9,697.0731469398548,0.8713414336748185,58.66917048465662,0.9,1.331100007519126,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,84,800.0,300,50,1.0,0.8,59.605654010433305,0.0,1,0.64,8.615041075228156,3,3,0.9359999999999999,716.5708911038171,0.8957136138797713,59.059952438291724,0.9359999999999999,1.1529999901540577,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,85,800.0,300,50,1.1908014590320117,0.7618397081935976,59.8814407630831,0.0,1,1.0,8.758263986043698,5,3,1.0908014590320116,856.2027174665049,1.0702533968331311,59.605654010433305,1.0908014590320116,1.076199987437576,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,86,800.0,300,50,1.1152005891192684,0.7769598821761463,60.954202316051166,0.08264260276382926,1,0.1,8.550470407783159,0,3,1.1052005891192684,819.9219639084444,1.0249024548855554,59.8814407630831,1.1052005891192684,1.8297999922651798,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,87,800.0,300,50,1.1625084290575796,0.7674983141884841,61.20245920562666,0.0,1,0.82,8.491452163986665,4,3,1.0805084290575795,849.2744425725253,1.0615930532156568,60.954202316051166,1.0805084290575795,1.6246999730356038,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
